,method,fold,selected,metric,value
499,perm,1,17,MCC,0.7786493150554331
500,perm,1,18,A,0.8958333333333334
501,perm,1,18,MCC,0.7786493150554331
502,perm,1,19,A,0.9583333333333334
503,perm,1,19,MCC,0.9100702576112412
504,gini,1,2,A,0.9583333333333334
505,gini,1,2,MCC,0.9100702576112412
506,gini,1,3,A,0.9166666666666666
507,gini,1,3,MCC,0.8214111636628237
508,gini,1,4,A,0.9166666666666666
509,gini,1,4,MCC,0.8214111636628237
510,gini,1,5,A,0.9166666666666666
511,gini,1,5,MCC,0.8214111636628237
512,gini,1,6,A,0.9166666666666666
513,gini,1,6,MCC,0.8214111636628237
514,gini,1,7,A,0.9375
515,gini,1,7,MCC,0.8654221130629138
516,gini,1,8,A,0.9375
517,gini,1,8,MCC,0.8654221130629138
518,gini,1,9,A,0.9270833333333334
519,gini,1,9,MCC,0.8433688540952347
520,gini,1,10,A,0.9375
521,gini,1,10,MCC,0.8654221130629138
522,gini,1,11,A,0.9270833333333334
523,gini,1,11,MCC,0.8433688540952347
524,gini,1,12,A,0.9270833333333334
525,gini,1,12,MCC,0.8433688540952347
526,gini,1,13,A,0.9375
527,gini,1,13,MCC,0.8654221130629138
528,gini,1,14,A,0.9270833333333334
529,gini,1,14,MCC,0.8433688540952347
530,gini,1,15,A,0.9270833333333334
531,gini,1,15,MCC,0.8433688540952347
532,gini,1,16,A,0.9270833333333334
533,gini,1,16,MCC,0.8433688540952347
534,gini,1,17,A,0.9375
535,gini,1,17,MCC,0.8654221130629138
536,gini,1,18,A,0.9375
537,gini,1,18,MCC,0.8654221130629138
538,gini,1,19,A,0.9375
539,gini,1,19,MCC,0.8654221130629138
540,shap,1,2,A,0.9583333333333334
541,shap,1,2,MCC,0.9100702576112412
542,shap,1,3,A,0.96875
543,shap,1,3,MCC,0.9323780574747331
544,shap,1,4,A,0.8958333333333334
545,shap,1,4,MCC,0.7728532853703904
546,shap,1,5,A,0.90625
547,shap,1,5,MCC,0.7957733781176919
548,shap,1,6,A,0.9270833333333334
549,shap,1,6,MCC,0.8433688540952347
550,shap,1,7,A,0.9166666666666666
551,shap,1,7,MCC,0.8214111636628237
552,shap,1,8,A,0.9166666666666666
553,shap,1,8,MCC,0.8214111636628237
554,shap,1,9,A,0.9166666666666666
555,shap,1,9,MCC,0.8214111636628237
556,shap,1,10,A,0.9375
557,shap,1,10,MCC,0.8654221130629138
558,shap,1,11,A,0.9375
559,shap,1,11,MCC,0.8654221130629138
560,shap,1,12,A,0.9270833333333334
561,shap,1,12,MCC,0.8433688540952347
562,shap,1,13,A,0.9270833333333334
563,shap,1,13,MCC,0.8433688540952347
564,shap,1,14,A,0.9270833333333334
565,shap,1,14,MCC,0.8433688540952347
