,method,fold,selected,metric,value
372,confidence_impurity_centrality,1,4,A,0.712
373,confidence_impurity_centrality,1,4,MCC,0.5681572697569028
374,confidence_impurity_centrality,1,5,A,0.72
375,confidence_impurity_centrality,1,5,MCC,0.5814568926967413
376,confidence_impurity_centrality,1,6,A,0.738
377,confidence_impurity_centrality,1,6,MCC,0.607043419864659
378,confidence_impurity_centrality,1,7,A,0.728
379,confidence_impurity_centrality,1,7,MCC,0.5925207040856939
380,confidence_impurity_centrality,1,8,A,0.722
381,confidence_impurity_centrality,1,8,MCC,0.5842455546851513
382,confidence_impurity_centrality,1,9,A,0.744
383,confidence_impurity_centrality,1,9,MCC,0.6161863625333664
384,confidence_impurity_centrality,1,10,A,0.756
385,confidence_impurity_centrality,1,10,MCC,0.63664389705585
386,confidence_impurity_centrality,1,11,A,0.758
387,confidence_impurity_centrality,1,11,MCC,0.6390771320951973
388,confidence_impurity_centrality,1,12,A,0.75
389,confidence_impurity_centrality,1,12,MCC,0.6273196083963803
390,confidence_impurity_centrality,1,13,A,0.766
391,confidence_impurity_centrality,1,13,MCC,0.6520454735041418
392,confidence_impurity_centrality,1,14,A,0.774
393,confidence_impurity_centrality,1,14,MCC,0.6638464803646967
394,confidence_impurity_centrality,1,15,A,0.776
395,confidence_impurity_centrality,1,15,MCC,0.6661723373793684
396,confidence_impurity_centrality,1,16,A,0.774
397,confidence_impurity_centrality,1,16,MCC,0.662490894049726
398,confidence_impurity_centrality,1,17,A,0.784
399,confidence_impurity_centrality,1,17,MCC,0.6772117881255303
400,confidence_impurity_centrality,1,18,A,0.784
401,confidence_impurity_centrality,1,18,MCC,0.6778828141475736
402,confidence_impurity_centrality,1,19,A,0.778
403,confidence_impurity_centrality,1,19,MCC,0.6686524894952847
404,lift_impurity_centrality,1,2,A,0.686
405,lift_impurity_centrality,1,2,MCC,0.5291360884348996
406,lift_impurity_centrality,1,3,A,0.682
407,lift_impurity_centrality,1,3,MCC,0.5229697458513115
408,lift_impurity_centrality,1,4,A,0.712
409,lift_impurity_centrality,1,4,MCC,0.5681572697569028
410,lift_impurity_centrality,1,5,A,0.72
411,lift_impurity_centrality,1,5,MCC,0.5814568926967413
412,lift_impurity_centrality,1,6,A,0.738
413,lift_impurity_centrality,1,6,MCC,0.607043419864659
414,lift_impurity_centrality,1,7,A,0.728
415,lift_impurity_centrality,1,7,MCC,0.5925207040856939
416,lift_impurity_centrality,1,8,A,0.754
417,lift_impurity_centrality,1,8,MCC,0.6312068005776645
418,lift_impurity_centrality,1,9,A,0.744
419,lift_impurity_centrality,1,9,MCC,0.6161600464216389
420,lift_impurity_centrality,1,10,A,0.754
421,lift_impurity_centrality,1,10,MCC,0.6334314558487506
422,lift_impurity_centrality,1,11,A,0.762
423,lift_impurity_centrality,1,11,MCC,0.6453797990789024
424,lift_impurity_centrality,1,12,A,0.75
425,lift_impurity_centrality,1,12,MCC,0.6269558218050776
426,lift_impurity_centrality,1,13,A,0.766
427,lift_impurity_centrality,1,13,MCC,0.6520454735041418
428,lift_impurity_centrality,1,14,A,0.778
429,lift_impurity_centrality,1,14,MCC,0.6692198224530314
430,lift_impurity_centrality,1,15,A,0.782
431,lift_impurity_centrality,1,15,MCC,0.6750776627594908
432,lift_impurity_centrality,1,16,A,0.776
433,lift_impurity_centrality,1,16,MCC,0.6652891463964709
434,lift_impurity_centrality,1,17,A,0.784
435,lift_impurity_centrality,1,17,MCC,0.6768154034930951
436,lift_impurity_centrality,1,18,A,0.78
437,lift_impurity_centrality,1,18,MCC,0.672004780176806
438,lift_impurity_centrality,1,19,A,0.786
439,lift_impurity_centrality,1,19,MCC,0.6810022332221011
440,equal_impurity_centrality,1,2,A,0.686
441,equal_impurity_centrality,1,2,MCC,0.5291360884348996
442,equal_impurity_centrality,1,3,A,0.682
443,equal_impurity_centrality,1,3,MCC,0.5229697458513115
444,equal_impurity_centrality,1,4,A,0.712
445,equal_impurity_centrality,1,4,MCC,0.5681572697569028
446,equal_impurity_centrality,1,5,A,0.72
447,equal_impurity_centrality,1,5,MCC,0.5814568926967413
448,equal_impurity_centrality,1,6,A,0.738
449,equal_impurity_centrality,1,6,MCC,0.607043419864659
450,equal_impurity_centrality,1,7,A,0.728
451,equal_impurity_centrality,1,7,MCC,0.5925207040856939
452,equal_impurity_centrality,1,8,A,0.722
453,equal_impurity_centrality,1,8,MCC,0.5842455546851513
