,method,fold,selected,metric,value
466,relevance_relevance_centrality,0,19,A,0.89
467,relevance_relevance_centrality,0,19,MCC,0.8779485065876403
468,perm,1,2,A,0.39
469,perm,1,2,MCC,0.34383752923978533
470,perm,1,3,A,0.495
471,perm,1,3,MCC,0.4485755492031876
472,perm,1,4,A,0.56
473,perm,1,4,MCC,0.5135419232262826
474,perm,1,5,A,0.61
475,perm,1,5,MCC,0.5676451209930573
476,perm,1,6,A,0.595
477,perm,1,6,MCC,0.5528949189281811
478,perm,1,7,A,0.635
479,perm,1,7,MCC,0.5969536065361543
480,perm,1,8,A,0.65
481,perm,1,8,MCC,0.6129184803033646
482,perm,1,9,A,0.76
483,perm,1,9,MCC,0.7342108317572911
484,perm,1,10,A,0.795
485,perm,1,10,MCC,0.7733616217304908
486,perm,1,11,A,0.825
487,perm,1,11,MCC,0.8062725610874042
488,perm,1,12,A,0.83
489,perm,1,12,MCC,0.8121721400294091
490,perm,1,13,A,0.875
491,perm,1,13,MCC,0.8615899052048822
492,perm,1,14,A,0.875
493,perm,1,14,MCC,0.8617336992430792
494,perm,1,15,A,0.885
495,perm,1,15,MCC,0.8730228603049669
496,perm,1,16,A,0.89
497,perm,1,16,MCC,0.8783391182555231
498,perm,1,17,A,0.875
499,perm,1,17,MCC,0.8620934995534962
500,perm,1,18,A,0.89
501,perm,1,18,MCC,0.8786813314891009
502,perm,1,19,A,0.895
503,perm,1,19,MCC,0.8838736434829285
504,gini,1,2,A,0.39
505,gini,1,2,MCC,0.34383752923978533
506,gini,1,3,A,0.495
507,gini,1,3,MCC,0.4485755492031876
508,gini,1,4,A,0.56
509,gini,1,4,MCC,0.5135419232262826
510,gini,1,5,A,0.675
511,gini,1,5,MCC,0.6404206143301664
512,gini,1,6,A,0.73
513,gini,1,6,MCC,0.7007790764792998
514,gini,1,7,A,0.74
515,gini,1,7,MCC,0.7120214983674042
516,gini,1,8,A,0.74
517,gini,1,8,MCC,0.7120611597794037
518,gini,1,9,A,0.78
519,gini,1,9,MCC,0.7565439112602714
520,gini,1,10,A,0.815
521,gini,1,10,MCC,0.7960825216076336
522,gini,1,11,A,0.835
523,gini,1,11,MCC,0.8168709099277482
524,gini,1,12,A,0.865
525,gini,1,12,MCC,0.8503780298163318
526,gini,1,13,A,0.89
527,gini,1,13,MCC,0.8782902632832543
528,gini,1,14,A,0.905
529,gini,1,14,MCC,0.8948920023630921
530,gini,1,15,A,0.88
531,gini,1,15,MCC,0.8674622051437888
532,gini,1,16,A,0.9
533,gini,1,16,MCC,0.889259490901609
534,gini,1,17,A,0.875
535,gini,1,17,MCC,0.8618296019420845
536,gini,1,18,A,0.905
537,gini,1,18,MCC,0.8948422405256825
538,gini,1,19,A,0.91
539,gini,1,19,MCC,0.9002501042149155
540,shap,1,2,A,0.39
541,shap,1,2,MCC,0.34383752923978533
542,shap,1,3,A,0.475
543,shap,1,3,MCC,0.4239358997689998
544,shap,1,4,A,0.56
545,shap,1,4,MCC,0.5135419232262826
546,shap,1,5,A,0.61
547,shap,1,5,MCC,0.5676451209930573
548,shap,1,6,A,0.64
549,shap,1,6,MCC,0.6025326122047164
550,shap,1,7,A,0.66
551,shap,1,7,MCC,0.625076307917994
552,shap,1,8,A,0.685
553,shap,1,8,MCC,0.6523782670538563
554,shap,1,9,A,0.795
555,shap,1,9,MCC,0.7728235411359164
556,shap,1,10,A,0.79
557,shap,1,10,MCC,0.7677978690561708
558,shap,1,11,A,0.825
559,shap,1,11,MCC,0.8063174375275406
560,shap,1,12,A,0.85
561,shap,1,12,MCC,0.8340054418699021
562,shap,1,13,A,0.845
563,shap,1,13,MCC,0.8283762657239923
564,shap,1,14,A,0.865
565,shap,1,14,MCC,0.8502598413222284
566,shap,1,15,A,0.885
567,shap,1,15,MCC,0.8729256958238308
568,shap,1,16,A,0.9
569,shap,1,16,MCC,0.8895810545449397
570,shap,1,17,A,0.905
571,shap,1,17,MCC,0.8951160334098769
572,shap,1,18,A,0.9
573,shap,1,18,MCC,0.889457334942302
574,shap,1,19,A,0.905
575,shap,1,19,MCC,0.8949417725031358
576,support_impurity_centrality,1,2,A,0.39
577,support_impurity_centrality,1,2,MCC,0.34383752923978533
578,support_impurity_centrality,1,3,A,0.475
579,support_impurity_centrality,1,3,MCC,0.4239358997689998
580,support_impurity_centrality,1,4,A,0.56
581,support_impurity_centrality,1,4,MCC,0.5135419232262826
582,support_impurity_centrality,1,5,A,0.585
583,support_impurity_centrality,1,5,MCC,0.540422260656897
584,support_impurity_centrality,1,6,A,0.645
585,support_impurity_centrality,1,6,MCC,0.6064997345205093
586,support_impurity_centrality,1,7,A,0.735
587,support_impurity_centrality,1,7,MCC,0.7077806982610996
588,support_impurity_centrality,1,8,A,0.77
