,method,fold,selected,metric,value
510,equal_impurity_centrality,1,19,A,1.0
511,equal_impurity_centrality,1,19,MCC,1.0
512,relevance_impurity_centrality,1,2,A,0.5
513,relevance_impurity_centrality,1,2,MCC,0.38385008698237016
514,relevance_impurity_centrality,1,3,A,0.8
515,relevance_impurity_centrality,1,3,MCC,0.7502895194085833
516,relevance_impurity_centrality,1,4,A,1.0
517,relevance_impurity_centrality,1,4,MCC,1.0
518,relevance_impurity_centrality,1,5,A,1.0
519,relevance_impurity_centrality,1,5,MCC,1.0
520,relevance_impurity_centrality,1,6,A,1.0
521,relevance_impurity_centrality,1,6,MCC,1.0
522,relevance_impurity_centrality,1,7,A,1.0
523,relevance_impurity_centrality,1,7,MCC,1.0
524,relevance_impurity_centrality,1,8,A,1.0
525,relevance_impurity_centrality,1,8,MCC,1.0
526,relevance_impurity_centrality,1,9,A,1.0
527,relevance_impurity_centrality,1,9,MCC,1.0
528,relevance_impurity_centrality,1,10,A,1.0
529,relevance_impurity_centrality,1,10,MCC,1.0
530,relevance_impurity_centrality,1,11,A,1.0
531,relevance_impurity_centrality,1,11,MCC,1.0
532,relevance_impurity_centrality,1,12,A,1.0
533,relevance_impurity_centrality,1,12,MCC,1.0
534,relevance_impurity_centrality,1,13,A,1.0
535,relevance_impurity_centrality,1,13,MCC,1.0
536,relevance_impurity_centrality,1,14,A,1.0
537,relevance_impurity_centrality,1,14,MCC,1.0
538,relevance_impurity_centrality,1,15,A,1.0
539,relevance_impurity_centrality,1,15,MCC,1.0
540,relevance_impurity_centrality,1,16,A,1.0
541,relevance_impurity_centrality,1,16,MCC,1.0
542,relevance_impurity_centrality,1,17,A,1.0
543,relevance_impurity_centrality,1,17,MCC,1.0
544,relevance_impurity_centrality,1,18,A,1.0
545,relevance_impurity_centrality,1,18,MCC,1.0
546,relevance_impurity_centrality,1,19,A,1.0
547,relevance_impurity_centrality,1,19,MCC,1.0
548,support_relevance_centrality,1,2,A,0.8
549,support_relevance_centrality,1,2,MCC,0.7556096518348253
550,support_relevance_centrality,1,3,A,0.9
551,support_relevance_centrality,1,3,MCC,0.8767945989619056
552,support_relevance_centrality,1,4,A,0.9
553,support_relevance_centrality,1,4,MCC,0.8767945989619056
554,support_relevance_centrality,1,5,A,0.9
555,support_relevance_centrality,1,5,MCC,0.8767945989619056
556,support_relevance_centrality,1,6,A,0.9
557,support_relevance_centrality,1,6,MCC,0.8767945989619056
558,support_relevance_centrality,1,7,A,1.0
559,support_relevance_centrality,1,7,MCC,1.0
560,support_relevance_centrality,1,8,A,1.0
561,support_relevance_centrality,1,8,MCC,1.0
562,support_relevance_centrality,1,9,A,1.0
563,support_relevance_centrality,1,9,MCC,1.0
564,support_relevance_centrality,1,10,A,1.0
565,support_relevance_centrality,1,10,MCC,1.0
566,support_relevance_centrality,1,11,A,1.0
567,support_relevance_centrality,1,11,MCC,1.0
568,support_relevance_centrality,1,12,A,1.0
569,support_relevance_centrality,1,12,MCC,1.0
570,support_relevance_centrality,1,13,A,1.0
571,support_relevance_centrality,1,13,MCC,1.0
572,support_relevance_centrality,1,14,A,1.0
573,support_relevance_centrality,1,14,MCC,1.0
574,support_relevance_centrality,1,15,A,1.0
575,support_relevance_centrality,1,15,MCC,1.0
576,support_relevance_centrality,1,16,A,1.0
577,support_relevance_centrality,1,16,MCC,1.0
578,support_relevance_centrality,1,17,A,1.0
579,support_relevance_centrality,1,17,MCC,1.0
580,support_relevance_centrality,1,18,A,1.0
581,support_relevance_centrality,1,18,MCC,1.0
582,support_relevance_centrality,1,19,A,1.0
583,support_relevance_centrality,1,19,MCC,1.0
584,confidence_relevance_centrality,1,2,A,0.8
585,confidence_relevance_centrality,1,2,MCC,0.7556096518348253
586,confidence_relevance_centrality,1,3,A,0.9
587,confidence_relevance_centrality,1,3,MCC,0.8767945989619056
588,confidence_relevance_centrality,1,4,A,0.9
589,confidence_relevance_centrality,1,4,MCC,0.8767945989619056
590,confidence_relevance_centrality,1,5,A,0.9
591,confidence_relevance_centrality,1,5,MCC,0.8767945989619056
592,confidence_relevance_centrality,1,6,A,0.9
593,confidence_relevance_centrality,1,6,MCC,0.8767945989619056
594,confidence_relevance_centrality,1,7,A,1.0
595,confidence_relevance_centrality,1,7,MCC,1.0
596,confidence_relevance_centrality,1,8,A,1.0
597,confidence_relevance_centrality,1,8,MCC,1.0
598,confidence_relevance_centrality,1,9,A,1.0
599,confidence_relevance_centrality,1,9,MCC,1.0
600,confidence_relevance_centrality,1,10,A,1.0
601,confidence_relevance_centrality,1,10,MCC,1.0
602,confidence_relevance_centrality,1,11,A,1.0
603,confidence_relevance_centrality,1,11,MCC,1.0
604,confidence_relevance_centrality,1,12,A,1.0
605,confidence_relevance_centrality,1,12,MCC,1.0
