,method,fold,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,X31,X32,X33,X34,X35,X36,X37,X38,X39,X40,X41,X42,X43,X44,X45,X46,X47,X48,X49,X50,X51,X52,X53,X54,X55,X56,X57,X58,X59,X60,X61,X62,X63,X64,X65,X66,X67,X68,X69,X70,X71,X72,X73,X74,X75,X76,X77,X78,X79,X80,X81,X82,X83,X84,X85,X86,X87,X88,X89,X90,X91,X92,X93,X94,X95,X96,X97,X98,X99,X100
79,gini,6,0.031019744621766945,0.006344370916288987,0.02979886708539418,0.017546300723138737,0.0,0.0,0.020236889451203343,0.0,0.0,0.0,0.00813092382123505,0.0,0.0,0.0,0.0,0.0216773388347544,0.024751003407283447,0.0,0.004639387423310511,0.0,0.01980013251366163,0.004214004029758347,0.0,0.0,0.021901181154256478,0.018048807788270976,0.0,0.0,0.026883192138646626,0.00473406879929644,0.0,0.01760400520091796,0.0,0.017052293899158532,0.0,0.014214221800933157,0.004418464212676675,0.019222740155779548,0.006777193228466484,0.0,0.019675973447075827,0.02332883338890723,0.0,0.01524370153373453,0.004518883853873873,0.00745615835889189,0.0059649266871135125,0.013756444542168525,0.007943488970584169,0.021613652152768885,0.005706971572056547,0.0014965765881646774,0.0,0.0018576074310282732,0.012694690872439579,0.0,0.05329780982065544,0.015032147834265968,0.0,0.012580503139400631,0.0,0.0,0.01871349548898357,0.014529949622455988,0.0,0.011655258294880743,0.0,0.008462147978742385,0.013238485249461113,0.029933206200263605,0.005411727841131211,0.0,0.004588405143933469,0.0325544370669674,0.0,0.0,0.0038260254304658715,0.024343620933621402,0.0,0.009320197948614863,0.0,0.014721472017334416,0.005302157055212011,0.009886897510987301,0.012028015683153615,0.0,0.015893690898233215,0.0,0.0,0.023540524919212814,0.005304562752605486,0.0,0.006265244176568877,0.014959192025899298,0.023024208825359695,0.025889438746152398,0.017102568408423318,0.010796804249040275,0.008963280611255325,0.06856148352171237
80,shap,6,0.02701203754739903,0.020742576251560074,0.021922035629634098,0.01882570869546215,0.0,0.0,0.026301333711079507,0.0,0.0,0.0,0.019257770599567996,0.0,0.0,0.0,0.0,0.020216941962554254,0.01783847087189693,0.0,0.0015299744800488918,0.0,0.01785350999160195,0.003250839870835511,0.0,0.0,0.0195469907458822,0.022123810229029234,0.0,0.0,0.018000467158828876,0.0018757137511613575,0.0,0.012693184922503936,0.0,0.00307018349668968,0.0,0.018092117096284013,0.009272681908024175,0.003979223743803849,0.0033533128386037296,0.0,0.002908815162562364,0.017754286688290835,0.0,0.002892753396464539,0.010098240006539205,0.0033715653892512206,0.004345695755190173,0.012568836716594986,0.003610868607140657,0.02430333440964865,0.006232985279045322,0.002771782211015024,0.0,0.005885237065531592,0.021957578715571927,0.0,0.011988738045757272,0.0020059969917570327,0.0,0.08380944954932258,0.0,0.0,0.0072944366146295075,0.0016387279460985213,0.0,0.009287269067390198,0.0,0.005955577747085537,0.0030181370871609544,0.03623701078370398,0.004222015071188954,0.0,0.005291887581553409,0.020795318200277843,0.0,0.0,0.0036243947552195865,0.03570015121585977,0.0,0.0002374429390521815,0.0,0.0057009517762306285,0.010246775353010402,0.002436055794157187,0.008498282250249678,0.0,0.003857211315189824,0.0,0.0,0.04423756582187535,0.030126509305132585,0.0,0.0013335816143429581,0.04099303437000461,0.10076716128230226,0.005446131178471469,0.005760761457454698,0.024202173911960435,0.0047266053601221734,0.055099780708140346
81,support_impurity_centrality,6,0.04122420473748198,0.007248763555888126,0.018878066391994068,0.017272292553711915,0.0,0.0,0.0073054471858048425,0.0,0.0,0.0,0.007475340361381311,0.0,0.0,0.0,0.0,0.021078973720382088,0.019315211352864254,0.0,0.004311793743159765,0.0,0.01656139396149772,0.017370108266100092,0.0,0.0,0.02087634586495675,0.012040778786290233,0.0,0.0,0.022222449001285186,0.0028056336776801187,0.0,0.0219102279668951,0.0,0.01793925417144402,0.0,0.01314132015052979,0.00433877618302838,0.03237514285947387,0.006075841499898681,0.0,0.030265758727002365,0.01808448030547265,0.0,0.015316734479435115,0.004431794292333567,0.010266988238306357,0.005165596462026053,0.008291536493319705,0.0074664909302333705,0.02657893255715751,0.005192122623571749,0.0006309391925031722,0.0,0.004007468298297705,0.013790244582273065,0.0,0.06973866491148696,0.01925850056411405,0.0,3.067477754566777e-05,0.0,0.0,0.023415414934108945,0.021744608479141635,0.0,0.007706164620380132,0.0,0.007485481651270211,0.00915997292102748,0.026172894705812768,0.010428308619309684,0.0,0.005280389430712493,0.02650642510603484,0.0,0.0,0.005083201257572614,0.018076141454441187,0.0,0.012771585378549043,0.0,0.01678311927665369,0.005047158629476089,0.008936715249103652,0.016481514464493818,0.0,0.021612958414332962,0.0,0.0,0.027229113813614536,0.005064545197257838,0.0,0.011261031687761403,0.014041002819241652,0.008649963651837766,0.0378774018310277,0.018390598481569508,0.011098695384855004,0.016350640764119337,0.03706065834946666
82,confidence_impurity_centrality,6,0.025552597352893957,0.0038066610836787304,0.02149912354362212,0.02511040508890932,0.0,0.0,0.010260206454397491,0.0,0.0,0.0,0.006966251773286359,0.0,0.0,0.0,0.0,0.024302986238040388,0.014296013516486088,0.0,0.0024379951013233695,0.0,0.013058622661227946,0.019943736968256902,0.0,0.0,0.013263661546341938,0.008280844727042685,0.0,0.0,0.030657660793420794,0.001144825807383387,0.0,0.026503477756413547,0.0,0.02153957254708142,0.0,0.015208012912782417,0.004496101537774467,0.031284106738617964,0.006435007031204771,0.0,0.025097125330646414,0.019204095072096267,0.0,0.023644630384881415,0.0036000547932892504,0.008393074898121093,0.012873209568307554,0.005029913313046566,0.025313817899779482,0.032481526763777115,0.0021578388941295213,0.0013195888599251589,0.0,0.002674429329030431,0.008101129387668717,0.0,0.049315403454040264,0.024402050523965418,0.0,1.7691308700370168e-05,0.0,0.0,0.030707328480446855,0.030535928937927847,0.0,0.017519115253052945,0.0,0.020423104615853508,0.008378246671958309,0.01525204892308953,0.010780267010429381,0.0,0.0034386280811649736,0.014811455464209393,0.0,0.0,0.0023219900802851196,0.011259017410310046,0.0,0.019374368557143546,0.0,0.0092064222860785,0.01551723191453254,0.020507686030644963,0.018037145054736695,0.0,0.02368741985900732,0.0,0.0,0.017969964165381297,0.0017098298290123505,0.0,0.010613052068300688,0.013740553368361899,0.010193984095598225,0.032486485356607205,0.02649790407902108,0.0110485807918599,0.00833905508905481,0.025969735564340145
83,lift_impurity_centrality,6,0.025771713486306545,0.004109761281729841,0.019715835349125306,0.021096727715795235,0.0,0.0,0.010622711793704779,0.0,0.0,0.0,0.0074575264573781925,0.0,0.0,0.0,0.0,0.02574231773180374,0.014931085468309279,0.0,0.002625579962704632,0.0,0.013493598916077095,0.020662028785839868,0.0,0.0,0.013946606493082483,0.008826307502439927,0.0,0.0,0.029298032260940875,0.001234135047830421,0.0,0.027762976369123605,0.0,0.021412239258003705,0.0,0.016145599371999803,0.004805971929404026,0.029905577154597896,0.006919623946809157,0.0,0.02569200342447798,0.019612563299919148,0.0,0.020643747896006454,0.003861384049153366,0.008984847940037769,0.012383366299256484,0.005421518144519569,0.024905504567017303,0.03319142535098175,0.0023287703547911188,0.0014249416471997908,0.0,0.002884179835964644,0.008594888605603432,0.0,0.04744119739294678,0.02345780204092035,0.0,1.9088700378181934e-05,0.0,0.0,0.030609520505843056,0.030817719604690114,0.0,0.016810379840986475,0.0,0.01968359310143342,0.008987563609281834,0.016063377108474417,0.011616100746985776,0.0,0.0037008092006739477,0.015412444508738606,0.0,0.0,0.0025051116502781082,0.011082760241182635,0.0,0.019539946407392594,0.0,0.009882709835360886,0.015278477846401083,0.02029257201809844,0.018910736527616802,0.0,0.023580170245523096,0.0,0.0,0.01783907080484858,0.001846305570128207,0.0,0.011400021925076017,0.01403135726696715,0.010673464741737138,0.03131651296301082,0.024430646431592363,0.011763141884231365,0.008937472279967225,0.025654827301299418
84,equal_impurity_centrality,6,0.02551200045753926,0.0038006132201472602,0.021464966637509433,0.025070761220650863,0.0,0.0,0.010243905468552715,0.0,0.0,0.0,0.00742577465457466,0.0,0.0,0.0,0.0,0.024264374672433704,0.014273300609586531,0.0,0.0024341217169219016,0.0,0.013037875669040308,0.01991205119512393,0.0,0.0,0.013242588796970102,0.008267688468123506,0.0,0.0,0.030608953187306956,0.001143006956138645,0.0,0.0264613701421404,0.0,0.021505351377287905,0.0,0.015183851059478563,0.004488958320155048,0.031234403861450804,0.006424783361828047,0.0,0.02564849472449486,0.01917535627769723,0.0,0.02360706478745197,0.0035943351771697647,0.008379740332611471,0.012852757152668308,0.005021921997659215,0.025273600367208812,0.032429921475877074,0.0021544106101641985,0.0013174923524696639,0.0,0.0026701803078407363,0.00808825865294598,0.0,0.04923705320863277,0.024547186830070733,0.0,1.7663201490833787e-05,0.0,0.0,0.03065854196439424,0.030487414734282278,0.0,0.01749128161724627,0.0,0.020390657243500032,0.008364935664912726,0.015227817107218756,0.010763139774177269,0.0,0.003433164933037726,0.014787923644753741,0.0,0.0,0.0023183009997974446,0.011241129555494719,0.0,0.019343587372670782,0.0,0.009191795508339339,0.015492578787043035,0.020475104278885832,0.01800848839490005,0.0,0.023649786279455378,0.0,0.0,0.01794141423972503,0.0017071133230664338,0.0,0.010596190496137968,0.01371872295325743,0.010177788321060668,0.032434872190702776,0.026455805319972894,0.01103102726992119,0.008325806347952996,0.02626947316867893
85,relevance_impurity_centrality,6,0.04121393388684371,0.007257777033899425,0.018863087143415825,0.017258502062710682,0.0,0.0,0.007306301481112133,0.0,0.0,0.0,0.007470600174672747,0.0,0.0,0.0,0.0,0.021097123561995165,0.01932708503686269,0.0,0.004317247605542108,0.0,0.016553220181533324,0.017387081292848054,0.0,0.0,0.02089047310773078,0.012040393771763915,0.0,0.0,0.02221937124713153,0.0028091987165772304,0.0,0.021928691475309035,0.0,0.017947552386386803,0.0,0.013132532105816894,0.004336668081773163,0.032399133981152774,0.006075642570956785,0.0,0.030251225888947648,0.018072838615082548,0.0,0.01531355011822209,0.004429568827306417,0.01027396106508577,0.005166683633606197,0.008287952364222393,0.0074679083718383905,0.026557226598804686,0.005198580603821809,0.0006309291758762902,0.0,0.00401230530296013,0.013799688202058149,0.0,0.069694291442669,0.019255871864259286,0.0,3.067880148105941e-05,0.0,0.0,0.02341565081624236,0.021748131127132187,0.0,0.007709913026869964,0.0,0.007485342982102424,0.00916836512936656,0.026167090406678754,0.010439158581446454,0.0,0.005287052788662492,0.026522654920738103,0.0,0.0,0.005089551629270767,0.01805767314502163,0.0,0.012778324231393993,0.0,0.01680008936175545,0.005046700709681621,0.008939364077753443,0.016476117826521173,0.0,0.021626008455752122,0.0,0.0,0.027202737404716123,0.005071087227116506,0.0,0.011256776077712246,0.014051582720828156,0.008649547312133205,0.03786188853784262,0.01838913280678556,0.011093052108990942,0.01636434449640713,0.03702778430880138
86,support_relevance_centrality,6,0.0006387969407979778,0.011116783934108343,0.00381029387237371,0.009276090031692772,0.0,0.0,0.016139832714278813,0.0,0.0,0.0,8.977389956450436e-05,0.0,0.0,0.0,0.0,0.2582650199262069,0.04415214621098849,0.0,3.259858269832497e-05,0.0,0.01872663699780667,2.314671241943544e-05,0.0,0.0,0.0008046462841852236,0.01124051989204596,0.0,0.0,0.0005975747760856114,4.755744346980508e-05,0.0,0.0011893893022783915,0.0,0.0003673707203181566,0.0,0.016974302017515673,1.4354181302166426e-05,0.0014464142339430178,0.0002909382647052018,0.0,0.00011690403331752837,0.06601112039174932,0.0,1.7812962843834398e-05,7.347691131210961e-05,0.0004727028827820881,2.671652300650785e-06,0.01624307139003972,0.00029694321862960566,0.0043003940902772665,0.00010183353240288184,0.0013738183171946388,0.0,0.00022869333732323965,0.0004091820821790805,0.0,0.0009328445592251257,4.6257189920705994e-05,0.0,0.17578501586811562,0.0,0.0,0.0003988304322619037,2.6205334430065103e-05,0.0,0.0014618582144962382,0.0,0.00029093299089619223,0.00031005543733798175,0.024677709485863897,0.00020800915107264413,0.0,1.6006176364826134e-05,0.014525804798803678,0.0,0.0,4.932668805855633e-05,0.019445019609216487,0.0,1.9563076187042563e-06,0.0,0.0006911335114051986,2.566917915430578e-06,0.001429210224720474,0.00019463016523083753,0.0,0.0006477501870942939,0.0,0.0,0.0032334158506649208,0.00023303937982996654,0.0,5.4220754560581836e-05,0.03924471595817695,0.11775983866111296,7.194545439991379e-05,0.0006771475253355255,0.005768923577796972,0.002241848717428533,0.10468096912950772
87,confidence_relevance_centrality,6,0.001644792906730671,0.01894901261383199,0.00474459694561194,0.013136799091396065,0.0,0.0,0.025141193027271014,0.0,0.0,0.0,0.00014670558835545185,0.0,0.0,0.0,0.0,0.14633999587891225,0.05365705203774682,0.0,3.718531078260003e-05,0.0,0.026080868324306797,3.255509354715444e-05,0.0,0.0,0.001578119483984454,0.017437042883543245,0.0,0.0,0.0007786199262376783,3.8969713551329954e-05,0.0,0.0013430191698340756,0.0,0.0003708788389903912,0.0,0.026223601901233046,2.8222276722755535e-05,0.0008910117314555216,0.00030843502013768435,0.0,0.0001934179637792063,0.017614968966464598,0.0,4.9153114959396666e-05,0.00011485810287579891,0.0004439316945726253,1.4336752448927552e-05,0.021118158482592672,0.00033377046827693486,0.010076434133016385,0.00012818984609005364,0.0007662830119973781,0.0,0.0001996479952048995,0.0007739538808924087,0.0,0.0008622868303452844,8.534367192683286e-05,0.0,0.2103600438820391,0.0,0.0,0.0004251800842620093,3.905175504229427e-05,0.0,0.0008609794156584336,0.0,0.00028763750603446654,0.000545073477489628,0.038572532333756106,0.00024901646621110484,0.0,2.178201879991147e-05,0.017531458827866962,0.0,0.0,3.833389175691705e-05,0.03300058030699841,0.0,7.845218638338063e-06,0.0,0.0010526744567109128,7.5375630598239636e-06,0.0009085224649903301,0.0002491549140972303,0.0,0.0007839986946321055,0.0,0.0,0.0028968281678337913,0.0004481106747611087,0.0,0.00011079704708193712,0.04742275132532679,0.13121591241037173,0.00014300859166199161,0.0005602921697031894,0.009966442662754683,0.0017449604177371576,0.10886608057509718
88,lift_relevance_centrality,6,0.001646636167256685,0.018938905252637563,0.004749319688276832,0.013131041439828394,0.0,0.0,0.025126458073951332,0.0,0.0,0.0,0.0001468772865897748,0.0,0.0,0.0,0.0,0.146260581913808,0.053719170056230094,0.0,3.722954059321272e-05,0.0,0.02611150880504242,3.258989108938352e-05,0.0,0.0,0.001577524760172946,0.017457791416724284,0.0,0.0,0.0007785732127316297,3.901423596254683e-05,0.0,0.0013426089172870513,0.0,0.0003710409401709738,0.0,0.02625533481240894,2.820609280291292e-05,0.0008906263251741872,0.00030870809248730545,0.0,0.00019342824104008364,0.01761665335489062,0.0,4.9139263245701847e-05,0.00011479072930771038,0.0004443928701079734,1.4351920619522475e-05,0.021143353610271306,0.00033357933365001324,0.010088537011369168,0.0001282490027400316,0.0007658317932038449,0.0,0.00019989178668009447,0.000773728025002025,0.0,0.0008623373222564922,8.540126975004595e-05,0.0,0.21030424262959452,0.0,0.0,0.00042494288483093735,3.909337018951722e-05,0.0,0.0008606433256971019,0.0,0.00028783044998887026,0.0005448211538152153,0.03861743068110662,0.000248969568587003,0.0,2.180697576361017e-05,0.01752236350011028,0.0,0.0,3.8374805608423655e-05,0.0330387668344682,0.0,7.846899462377591e-06,0.0,0.0010524520053451095,7.534377454463142e-06,0.0009082470289778675,0.00024940876166711524,0.0,0.0007842446769543245,0.0,0.0,0.0028996355847265265,0.00044812246749250783,0.0,0.00011085691948370812,0.04739792455949687,0.13113994879966528,0.0001430140822927525,0.0005609473385622813,0.009978478429748493,0.0017447937521603144,0.1088538456813886
89,equal_relevance_centrality,6,0.0016403380150989294,0.018897689558280324,0.004731746291196725,0.01310121831031375,0.0,0.0,0.025073098563845944,0.0,0.0,0.0,0.0001501742006323963,0.0,0.0,0.0,0.0,0.14594363666532234,0.05351172288954299,0.0,3.7084595045590695e-05,0.0,0.026010228767453743,3.2466918669198504e-05,0.0,0.0,0.001573845176103917,0.017389814970469,0.0,0.0,0.0007765110483482436,3.886416479192032e-05,0.0,0.0013393816268726007,0.0,0.00036987432040969505,0.0,0.02615257575308645,2.814583720025613e-05,0.000888598442408614,0.0003075996295030794,0.0,0.00019804870998320494,0.020264511280607734,0.0,4.901998464274064e-05,0.00011454701179603729,0.00044272931366307516,1.4297921616030767e-05,0.021060960334961496,0.000332866457042472,0.010049142294686298,0.0001278426462266034,0.0007642075484154745,0.0,0.00019910725224601836,0.0007718576409018104,0.0,0.0008599513421698754,8.584889384429615e-05,0.0,0.2097902875344114,0.0,0.0,0.0004240284917474678,3.894598407500056e-05,0.0,0.0008586474685918923,0.0,0.00028685844508803107,0.0005435971559031134,0.03846805933244053,0.0002483420096476371,0.0,2.172302259870153e-05,0.017483975190927085,0.0,0.0,3.823006510925754e-05,0.03291119883626695,0.0,7.823970006538828e-06,0.0,0.0010498233071169673,7.5171477075558916e-06,0.0009060617484405614,0.0002484800825501845,0.0,0.0007818752484464364,0.0,0.0,0.0028889821615003092,0.0004468969751598286,0.0,0.00011049695529783034,0.047294307667059034,0.1308605165014058,0.00014262125549604931,0.0005587746285659879,0.009939448734318556,0.0017402342242261771,0.10857269147849628
90,relevance_relevance_centrality,6,0.0006484449086173729,0.01126884077472549,0.003868685253607446,0.009403690526393732,0.0,0.0,0.01635924390455972,0.0,0.0,0.0,9.111474441352698e-05,0.0,0.0,0.0,0.0,0.26177984883862115,0.044832124359341495,0.0,3.31020901388587e-05,0.0,0.01901460397567461,2.3503599496683942e-05,0.0,0.0,0.0008158937314390394,0.011413734883679402,0.0,0.0,0.0006061286949188177,4.829192740328686e-05,0.0,0.0012058865939615112,0.0,0.0003729109985779572,0.0,0.017235806261581235,1.4549286382208042e-05,0.0014661767544295993,0.0002953975418690503,0.0,0.00011849572963683482,0.0528831497892967,0.0,1.8059037049812485e-05,7.447548889765705e-05,0.0004799768837396433,2.7125856806069375e-06,0.016493321199343672,0.0003009794957662051,0.004366629739568772,0.00010339380268884838,0.0013924881544261432,0.0,0.00023222626750857213,0.00041492482458333434,0.0,0.000945940423683995,4.6933531861170495e-05,0.0,0.1782185923614929,0.0,0.0,0.00040425333425473373,2.660869429388736e-05,0.0,0.0014818880635354469,0.0,0.0002953118247413764,0.00031430171811833456,0.025057378890406816,0.00021087545301044547,0.0,1.625332954921855e-05,0.014724550665456457,0.0,0.0,5.008832460254307e-05,0.019743161280441627,0.0,1.9849630541210182e-06,0.0,0.0007008890870716113,2.6018798188190972e-06,0.0014487357737425703,0.000197606232720204,0.0,0.0006573323814372374,0.0,0.0,0.0032829200171633466,0.00023656888698620244,0.0,5.502313371660732e-05,0.039780229933118395,0.11936186750424543,7.295772522205736e-05,0.0006876003538518918,0.0058578513873625655,0.002272995982784411,0.10616788421423656
91,perm,7,0.08933717579250718,0.046109510086455356,0.010086455331412062,0.0,0.0,0.0,0.008645533141210377,0.0,0.0,0.0,0.010086455331412062,0.0,0.0,0.0,0.0,0.0,0.020172910662824204,0.0,-0.01440922190201725,0.0,0.06772334293948123,0.04899135446685878,0.0,0.0,0.02017291066282422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008645533141210377,0.0,0.02017291066282422,0.02881844380403456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054755043227665716,-0.005763688760806893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005763688760806912,0.04034582132564841,0.0,0.036023054755043214,-0.01440922190201725,0.0,0.0,0.043227665706051854,0.0,0.0590778097982709,0.0,0.018731988472622498,-0.007204610951008616,-0.010086455331412062,0.0,0.0,0.08213256484149856,0.0,0.0,-0.0273775216138328,0.0,0.0,0.04610951008645532,0.056195965417867436,0.0,0.0,0.0,0.0,0.08933717579250718,0.0,0.0,0.0,0.0014409221902017232,0.010086455331412102,0.0,0.07348703170028814,0.002881844380403485,0.0,0.0,0.01585014409221903,0.043227665706051854,0.0,0.021613832853025927
92,gini,7,0.03540459887482231,0.028011451122113486,0.0156284552954581,0.0,0.006842739021042687,0.0,0.03368770197282537,0.0,0.0,0.0,0.02737355344513463,0.0,0.0,0.0,0.0,0.0,0.0596346244390488,0.0,0.016705564041545013,0.0,0.03876898799309058,0.04120102299227868,0.0,0.0,0.030024428417030267,0.0,0.0,0.0,0.0,0.0,0.011421003647682691,0.016202519058463455,0.0,0.02572845133984274,0.0,0.008636042822803992,0.018776384792211765,0.0,0.0,0.0,0.01715349630281066,0.0,0.0,0.0,0.015807637172766335,0.024752564836418117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024672332094561617,0.024130331942027496,0.0,0.011640338107885612,0.021472414762821173,0.0,0.006842739021042687,0.015484642547518135,0.0,0.015965031805458278,0.0,0.012909217873819928,0.012909217873819928,0.01999991622845124,0.0,0.0,0.015749425193126925,0.0,0.0,0.014287028567284601,0.0,0.0,0.04111928137495531,0.02088149245390686,0.0,0.0,0.0,0.0,0.011991416392854256,0.0,0.012334328891095163,0.0,0.015168435285969912,0.014038676465524402,0.0,0.02994257362548157,0.029248560600934097,0.0,0.0,0.021478327828644717,0.05434445627228752,0.0,0.08162858720313895
93,shap,7,0.0272879965860062,0.05932256039187932,0.006712325644170895,0.0,0.0013178266029327053,0.0,0.031597881962156585,0.0,0.0,0.0,0.025352465873379658,0.0,0.0,0.0,0.0,0.0,0.09797142226035321,0.0,0.021825254906570564,0.0,0.030636789886051872,0.05297821409259628,0.0,0.0,0.0052317633822293996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633646582435015,0.0,0.0022427223100486473,0.007402292441445766,0.0,0.0,0.0,0.01640700702212043,0.0,0.0,0.0,0.01151314813946242,0.02937030501756283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015504679539232112,0.00954026690226484,0.0,0.011518573949169775,0.035733667480246145,0.0,0.0012157763387271162,0.025873221136567162,0.0,0.009925930803889241,0.0,0.0031323962411296635,0.010527809143305998,0.0131803702710777,0.0,0.0,0.02574320193295255,0.0,0.0,0.03232994817084525,0.0,0.0,0.04518091137108955,0.015670429733803223,0.0,0.0,0.0,0.0,0.037756780538326644,0.0,0.002090265946286614,0.0,0.006081823216923991,0.021482917546087575,0.0,0.017081581665726524,0.039225397687699816,0.0,0.0,0.01920299205155188,0.045096999251614166,0.0,0.12210043598008065
94,support_impurity_centrality,7,0.028476850555890373,0.04144459126845064,0.014047175163119307,0.0,0.011380307027299618,0.0,0.02873275422695067,0.0,0.0,0.0,0.007099757277809903,0.0,0.0,0.0,0.0,0.0,0.06455577819120056,0.0,0.01677323488705567,0.0,0.05170205184746216,0.02258887167988897,0.0,0.0,0.0648088020550206,0.0,0.0,0.0,0.0,0.0,0.011862025395275286,0.0004233732589366468,0.0,0.06048109450388252,0.0,0.022783359775715897,0.01881899753380205,0.0,0.0,0.0,0.020167046872815134,0.0,0.0,0.0,0.009869450888313959,0.024305669380874365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013211171475955561,0.028191243986701888,0.0,0.013085450580048863,0.01581780558409949,0.0,0.01079861596341609,0.0297865504998186,0.0,0.010733274788781643,0.0,0.019091813910852806,0.008517635321628404,0.01714843009637018,0.0,0.0,0.06067973173852185,0.0,0.0,0.009843586983661957,0.0,0.0,0.01863804238420047,0.022925673527287756,0.0,0.0,0.0,0.0,0.007549374463443352,0.0,0.009906760061600054,0.0,0.03312473842644618,0.00652799454161352,0.0,0.010857401703933813,0.028736483280605813,0.0,0.0,0.020689893471353,0.045095336850026375,0.0,0.050611852898228026
95,confidence_impurity_centrality,7,0.03000407388522945,0.02857011127430241,0.005395217159630667,0.0,0.04834294064143963,0.0,0.03421490067067954,0.0,0.0,0.0,0.004306576044006128,0.0,0.0,0.0,0.0,0.0,0.0431974884999963,0.0,0.05035359607088175,0.0,0.05029981476370712,0.02158833418478697,0.0,0.0,0.05507403116397758,0.0,0.0,0.0,0.0,0.0,0.0138079542509839,0.00016050863849094858,0.0,0.03552802778649258,0.0,0.024138128230427866,0.014756559006611951,0.0,0.0,0.0,0.022312092422523095,0.0,0.0,0.0,0.013739605135157444,0.012257754141575579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016882908149402274,0.018100120823081513,0.0,0.015326950086239261,0.02148413343056503,0.0,0.05380347660708976,0.026278520430235066,0.0,0.012529308233126622,0.0,0.01486028597542219,0.005534211039690627,0.013935784276926018,0.0,0.0,0.03720426819488296,0.0,0.0,0.007581846457403482,0.0,0.0,0.02007891181818351,0.02658116106914396,0.0,0.0,0.0,0.0,0.008857596247092979,0.0,0.01164918171638492,0.0,0.06008948952021887,0.003094864933067074,0.0,0.003736542461618954,0.050905927758651943,0.0,0.0,0.012159022787649115,0.03351718163333874,0.0,0.03447467144759246
96,lift_impurity_centrality,7,0.030049414005691527,0.028006055793101364,0.005718352363706158,0.0,0.04883512196466464,0.0,0.03048222972031055,0.0,0.0,0.0,0.004508220137559096,0.0,0.0,0.0,0.0,0.0,0.03857776479283201,0.0,0.051766874769220095,0.0,0.04675544604800814,0.02239502636072864,0.0,0.0,0.05613020681295603,0.0,0.0,0.0,0.0,0.0,0.014664539956262828,0.00017046033203431954,0.0,0.037578187843064985,0.0,0.025555180115003833,0.015665685594689508,0.0,0.0,0.0,0.023635394671687356,0.0,0.0,0.0,0.014588344840029485,0.012994001765816098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017928452401258033,0.019211804734081336,0.0,0.016247023689527122,0.02202487021236863,0.0,0.054653030196956075,0.027220408714175182,0.0,0.013302798139190419,0.0,0.015753237733947337,0.005849383821965435,0.01450406333794767,0.0,0.0,0.03866853174037703,0.0,0.0,0.008037613190769358,0.0,0.0,0.020870225089275513,0.02822434089212481,0.0,0.0,0.0,0.0,0.0093898032355826,0.0,0.012326292723861989,0.0,0.05774813432774775,0.0032794376815774556,0.0,0.003954841169042594,0.05058839859385077,0.0,0.0,0.012856602505123734,0.028799199931392423,0.0,0.028234165927735397
97,equal_impurity_centrality,7,0.02997407944358958,0.028541550334926655,0.006153795362152567,0.0,0.04829461322039287,0.0,0.0342029737201266,0.0,0.0,0.0,0.004302270850507614,0.0,0.0,0.0,0.0,0.0,0.04315430487924005,0.0,0.050303258639888784,0.0,0.05024953109675584,0.021726626499974033,0.0,0.0,0.055018974813298684,0.0,0.0,0.0,0.0,0.0,0.013794554804614148,0.00016358835224387772,0.0,0.035492511164313276,0.0,0.024113997851290928,0.01474180718492193,0.0,0.0,0.0,0.0222897874929795,0.0,0.0,0.0,0.013725869940864903,0.012245500322556143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021302705860449178,0.018082026512962854,0.0,0.015311628056582973,0.021462656194212684,0.0,0.053749690403080044,0.026252250346031104,0.0,0.012516782947192984,0.0,0.014845430460062956,0.005528678605305627,0.013921852966471344,0.0,0.0,0.03716707587042082,0.0,0.0,0.0075742670449557275,0.0,0.0,0.020063257809694392,0.02655458844145819,0.0,0.0,0.0,0.0,0.008848741494411085,0.0,0.011637536274419907,0.0,0.06002941932130261,0.003091771061682366,0.0,0.003732807118704234,0.05085503817328693,0.0,0.0,0.012146867668287755,0.033483675211768135,0.0,0.03444133498446293
