,method,fold,selected,metric,value
422,equal_relevance_centrality,0,15,A,0.9716088328075709
423,equal_relevance_centrality,0,15,MCC,0.7497162323707838
424,equal_relevance_centrality,0,16,A,0.9747634069400631
425,equal_relevance_centrality,0,16,MCC,0.7699275864833156
426,equal_relevance_centrality,0,17,A,0.9810725552050473
427,equal_relevance_centrality,0,17,MCC,0.8291959315331483
428,equal_relevance_centrality,0,18,A,0.9747634069400631
429,equal_relevance_centrality,0,18,MCC,0.7699275864833156
430,equal_relevance_centrality,0,19,A,0.9779179810725552
431,equal_relevance_centrality,0,19,MCC,0.8076538349211344
432,relevance_relevance_centrality,0,2,A,0.9810725552050473
433,relevance_relevance_centrality,0,2,MCC,0.8151415124443631
434,relevance_relevance_centrality,0,3,A,0.9873817034700315
435,relevance_relevance_centrality,0,3,MCC,0.8774065388166192
436,relevance_relevance_centrality,0,4,A,0.9747634069400631
437,relevance_relevance_centrality,0,4,MCC,0.7528764860721069
438,relevance_relevance_centrality,0,5,A,0.9779179810725552
439,relevance_relevance_centrality,0,5,MCC,0.7766396946850983
440,relevance_relevance_centrality,0,6,A,0.9842271293375394
441,relevance_relevance_centrality,0,6,MCC,0.8406030054710625
442,relevance_relevance_centrality,0,7,A,0.9779179810725552
443,relevance_relevance_centrality,0,7,MCC,0.7766396946850983
444,relevance_relevance_centrality,0,8,A,0.9747634069400631
445,relevance_relevance_centrality,0,8,MCC,0.7528764860721069
446,relevance_relevance_centrality,0,9,A,0.9810725552050473
447,relevance_relevance_centrality,0,9,MCC,0.8291959315331483
448,relevance_relevance_centrality,0,10,A,0.9810725552050473
449,relevance_relevance_centrality,0,10,MCC,0.8291959315331483
450,relevance_relevance_centrality,0,11,A,0.9779179810725552
451,relevance_relevance_centrality,0,11,MCC,0.8076538349211344
452,relevance_relevance_centrality,0,12,A,0.9747634069400631
453,relevance_relevance_centrality,0,12,MCC,0.7699275864833156
454,relevance_relevance_centrality,0,13,A,0.9747634069400631
455,relevance_relevance_centrality,0,13,MCC,0.7699275864833156
456,relevance_relevance_centrality,0,14,A,0.9779179810725552
457,relevance_relevance_centrality,0,14,MCC,0.8076538349211344
458,relevance_relevance_centrality,0,15,A,0.9779179810725552
459,relevance_relevance_centrality,0,15,MCC,0.8076538349211344
460,relevance_relevance_centrality,0,16,A,0.9810725552050473
461,relevance_relevance_centrality,0,16,MCC,0.8291959315331483
462,relevance_relevance_centrality,0,17,A,0.9779179810725552
463,relevance_relevance_centrality,0,17,MCC,0.7916665598652735
464,relevance_relevance_centrality,0,18,A,0.9747634069400631
465,relevance_relevance_centrality,0,18,MCC,0.7699275864833156
466,relevance_relevance_centrality,0,19,A,0.9747634069400631
467,relevance_relevance_centrality,0,19,MCC,0.7699275864833156
468,perm,1,2,A,0.9716088328075709
469,perm,1,2,MCC,0.6564615820495369
470,perm,1,3,A,0.9779179810725552
471,perm,1,3,MCC,0.7475530337286372
472,perm,1,4,A,0.9716088328075709
473,perm,1,4,MCC,0.6564615820495369
474,perm,1,5,A,0.9779179810725552
475,perm,1,5,MCC,0.7475530337286372
476,perm,1,6,A,0.9747634069400631
477,perm,1,6,MCC,0.7031199184613288
478,perm,1,7,A,0.9779179810725552
479,perm,1,7,MCC,0.7343135541818613
480,perm,1,8,A,0.9716088328075709
481,perm,1,8,MCC,0.6564615820495369
482,perm,1,9,A,0.9747634069400631
483,perm,1,9,MCC,0.6883718585587167
484,perm,1,10,A,0.9684542586750788
485,perm,1,10,MCC,0.6071910999414871
486,perm,1,11,A,0.9716088328075709
487,perm,1,11,MCC,0.6564615820495369
488,perm,1,12,A,0.9779179810725552
489,perm,1,12,MCC,0.7343135541818613
490,perm,1,13,A,0.9779179810725552
491,perm,1,13,MCC,0.7343135541818613
492,perm,1,14,A,0.9779179810725552
493,perm,1,14,MCC,0.7343135541818613
494,perm,1,15,A,0.9779179810725552
495,perm,1,15,MCC,0.7475530337286372
496,perm,1,16,A,0.9747634069400631
497,perm,1,16,MCC,0.7031199184613288
498,perm,1,17,A,0.9747634069400631
499,perm,1,17,MCC,0.7031199184613288
500,perm,1,18,A,0.9747634069400631
501,perm,1,18,MCC,0.7031199184613288
502,perm,1,19,A,0.9779179810725552
503,perm,1,19,MCC,0.7475530337286372
504,gini,1,2,A,0.9716088328075709
505,gini,1,2,MCC,0.6564615820495369
506,gini,1,3,A,0.9716088328075709
507,gini,1,3,MCC,0.6398116602024003
508,gini,1,4,A,0.9747634069400631
509,gini,1,4,MCC,0.7031199184613288
510,gini,1,5,A,0.9716088328075709
511,gini,1,5,MCC,0.6564615820495369
512,gini,1,6,A,0.9747634069400631
513,gini,1,6,MCC,0.7031199184613288
514,gini,1,7,A,0.9747634069400631
515,gini,1,7,MCC,0.6883718585587167
516,gini,1,8,A,0.9747634069400631
517,gini,1,8,MCC,0.6883718585587167
518,gini,1,9,A,0.9810725552050473
519,gini,1,9,MCC,0.7780405954872922
520,gini,1,10,A,0.9747634069400631
521,gini,1,10,MCC,0.7031199184613288
